Index,objid,ra,dec,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,Column1,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,specobjid,class,redshift,expAB_g,expAB_i,expAB_r,expAB_u,expAB_z,expPhi_g,expPhi_i,expPhi_r,expPhi_u,expPhi_z,deVABErr_g,deVABErr_i,deVABErr_r,deVABErr_u,deVABErr_z,expABErr_g,expABErr_i,expABErr_r,expABErr_u,expABErr_z,deVMag_i,deVMag_r,deVMag_u,deVMag_z,expMag_i,expMag_r,expMag_u,expMag_z,modelMag_i,modelMag_r,modelMag_u,modelMag_z,type_i,type_r,type_u,type_z,deVMag_g,expMag_g,modelMag_g,type_g,deV_prob_u,model_u,modelAB_u,modelABErr_u,modelPhi_u,deV_prob_g,model_g,modelAB_g,modelABErr_g,modelPhi_g,deV_prob_r,model_r,modelAB_r,modelABErr_r,modelPhi_r,deV_prob_i,model_i,modelAB_i,modelABErr_i,modelPhi_i,deV_prob_z,model_z,modelAB_z,modelABErr_z,modelPhi_z,modelPhiErr,sys_err_u,tot_err_u,sys_err_g,tot_err_g,sys_err_r,tot_err_r,sys_err_i,tot_err_i,sys_err_z,tot_err_z,probpsf_r,devrad_r
5227,1237655108916019221,190.373250517994,60.3448185231574,0.3148407,0.475442,0.7193356,0.7544972,0.15007,0.7193356,137.2594,115.0926,79.62518,80.91868,78.6941,7701269274414045184,QSO,2.065483,0.5998213,0.8197222,0.7340228,0.4452722,0.2448816,115.1074,80.78776,79.52482,137.1234,78.59692,0.4726474,0.2002532,0.1558768,0.7797205,14.29848,0.4993111,0.1802663,0.1538135,1.278693,18.26149,17.6107,17.75891,18.22137,17.44055,17.61374,17.76296,18.2215,17.44061,17.59157,17.75892,18.20825,17.39715,6,6,6,6,17.97802,17.97817,17.96147,6,1.009908536585261,deV,0.3148407,0.7797205,-42.74059999999736,1.0090634441086317,deV,0.475442,0.4726474,-64.90739999999641,404.0000000152767,deV,0.7193356,0.1558768,79.62518000000273,1.1589127025613442,deV,0.7544972,0.2002532,80.9186800000025,1.0013824884792102,deV,0.15007,14.29848,78.69410000000062,15.0,3.859967799199109,15.48868462494004,17.00747647823282,22.677174783416973,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,1.0,0.15875372
5229,1237658492283977847,190.659526884846,9.68439699165648,0.9722177,0.9997834,0.9996981,0.6646912,0.2932482,0.9996981,69.26873,47.05339,63.65979,81.90602,56.53319,2014299051347961856,QSO,1.326447,0.9999037,0.7039732,0.9997956,0.9769868,0.6671436,47.05975,80.65914,63.61793,68.93382,55.92534,0.4097343,0.2539629,0.8326395,0.7970737,43.91722,0.2147393,0.2136862,0.2830058,0.8031149,1.351985,18.69097,18.73754,19.37378,18.84074,18.69361,18.73773,19.37932,18.83572,18.71487,18.73754,19.39117,18.84123,6,6,6,6,19.16738,19.17058,19.18472,6,0.6814261069580088,exp,0.9769868,0.8031149,68.93381999999838,0.8154555940022978,exp,0.9999037,0.2147393,47.05975000000035,inf,deV,0.9996981,0.8326395,63.65978999999789,0.8895397489539998,exp,0.7039732,0.2136862,80.65914000000339,11.244897959203795,deV,0.2932482,43.91722,56.53319000000192,15.0,20.80543285307353,25.64889931758771,17.477288522250237,23.03162204643824,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,1.0,0.02099068
5230,1237664818753241223,190.540888642443,37.3349015401768,0.1056035,0.5081149,0.8662716,0.1372882,0.05,0.8662716,67.58482,73.33379,3.408002,143.2304,84.73766,4468715510994065408,QSO,3.824033,0.6932065,0.3498518,0.988875,0.3357904,0.08513138,73.44293,142.68,3.406071,67.7424,84.63828,28.16907,14.51526,15.65592,0.4760065,0.0,26.14451,16.48871,8.462514,0.006278948,27.52701,19.37472,19.37872,25.48641,19.4726,19.37663,19.37817,25.48641,19.47268,19.39564,19.37817,25.48791,19.47099,6,6,6,6,20.38677,20.38666,20.3859,6,1.0,0,0.1056035,0.4760065,67.5848199999964,0.8735632183913679,exp,0.6932065,26.14451,73.44292999999743,0.0,exp,0.988875,8.462514,3.4060709999976098,0.9086998087954722,exp,0.3498518,16.48871,-37.31999999999971,1.0496894409941315,deV,0.05,0.0,84.73765999999887,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,0.0,15.0,11.957594463885505,19.18291076356102,32.139663335086794,35.46770304506231,1.0,0.0020871563
5231,1237664673788002319,190.714011391932,37.8500107895875,0.9997775,0.8364583,0.9921156,0.7894334,0.6443799,0.9921156,136.2402,107.5894,112.8858,138.3084,75.10155,2251827909868152832,QSO,1.317119,0.8906103,0.7652882,0.8498481,0.9997231,0.480405,107.6895,138.304,112.9037,136.2516,109.6394,0.3014433,9.056363,3.407106,0.3112399,25.97155,0.222407,12.38722,6.191437,0.5024849,36.509,18.23944,18.29806,18.50982,18.20199,18.23946,18.29853,18.50732,18.20199,18.23877,18.29806,18.51662,18.20085,6,6,6,6,18.66163,18.6618,18.66927,6,1.367647058823806,deV,0.9997775,0.3112399,-43.75979999999981,0.9777486910993948,exp,0.8906103,0.222407,-72.31049999999959,inf,deV,0.9921156,3.407106,-67.11420000000362,1.0298507462728512,deV,0.7894334,9.056363,-41.69159999999829,1.0,0,0.6443799,25.97155,75.1015499999994,15.0,3.859967799199109,15.48868462494004,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,11.957594463885505,19.18291076356102,32.139663335086794,35.46770304506231,1.0,0.0018870849
5232,1237664294218498232,190.528976665314,39.324408931353,0.7596484,0.5997822,0.8388268,0.3499587,0.1453708,0.8388268,47.74327,68.03307,47.64824,48.65535,107.9611,9948540486980753408,QSO,1.462569,0.699956,0.2999916,0.7896664,0.9997396,0.1510873,66.1159,48.64734,47.58379,47.67907,107.9549,0.140656,29.80317,7.163223,14.57252,43.57838,0.100972,17.97418,9.898762,0.6061267,39.31638,19.15707,19.35138,19.56936,19.19684,19.15733,19.35186,19.56739,19.19723,19.16012,19.35138,19.56924,19.20831,6,6,6,6,19.40991,19.40998,19.45806,6,15.41666666680236,deV,0.7596484,14.57252,47.74326999999903,0.9985462097611444,exp,0.699956,0.100972,66.11589999999705,inf,deV,0.8388268,7.163223,47.64824000000226,0.9147540983603388,exp,0.2999916,17.97418,48.64734000000317,0.9659982563208828,exp,0.1510873,39.31638,-72.045100000003,15.0,8.120243845381111,17.05691531632991,27.35960956515506,31.201734495981537,9.163339536989298,17.57745122223786,12.669317422246689,19.634449417939976,30.75705768893565,34.21982755188161,1.0,0.0019396435
5233,1237668623014953051,190.990238298884,16.381492011939,0.4816532,0.5706011,0.7105047,0.7785923,0.8692496,0.7105047,16.8093,41.93465,46.34617,75.05541,76.57462,2927354947261458432,QSO,0.5552251,0.6870366,0.7927745,0.7943991,0.5862451,0.9388842,42.53695,76.05356,46.37564,17.0315,76.49837,0.1140065,0.0603819,0.1184265,1.10479,0.2531144,0.1017223,0.06324951,0.1041494,1.009818,0.2411355,17.98418,18.25787,18.51616,17.97909,18.03252,18.26017,18.5158,18.01471,18.06367,18.25787,18.50803,18.09001,3,6,6,3,18.11517,18.1168,18.11621,6,0.955719557195488,exp,0.5862451,1.009818,17.031499999997322,0.5673076923102872,exp,0.6870366,0.1017223,42.536950000001525,inf,deV,0.7105047,0.1184265,46.34616999999707,0.3918731915963863,exp,0.7927745,0.06324951,76.05356000000029,0.6788676523620493,exp,0.9388842,0.2411355,76.49837000000116,15.0,0.0,15.0,17.477288522250237,23.03162204643824,9.163339536989298,17.57745122223786,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,1.0,0.09281399
5234,1237664817679630356,190.803074627208,36.4622112166824,0.755578,0.5999509,0.9997761,0.4999416,0.9997033,0.9997761,18.28151,43.97146,53.11727,49.30949,109.2626,2276688972853831680,QSO,1.182073,0.6003047,0.4982953,0.9542638,0.8362904,0.9999628,44.05896,49.28957,52.78995,18.28882,109.2832,0.04664321,0.6582632,0.1252302,0.3000139,0.4578898,0.0436196,1.160441,0.3555114,0.2617672,0.09235942,15.76122,15.92973,16.40073,15.62989,15.76129,15.92964,16.40188,15.62986,15.76105,15.92974,16.40296,15.63175,6,6,6,6,16.09844,16.09929,16.10783,6,0.4843049327360261,exp,0.8362904,0.2617672,18.28882000000158,0.9094781682641304,exp,0.6003047,0.0436196,44.05896000000212,9.99999999875655,deV,0.9997761,0.1252302,53.11727000000246,1.411764705886041,deV,0.4999416,0.6582632,49.30948999999964,1.0161290322574483,deV,0.9997033,0.4578898,-70.73739999999816,15.0,8.120243845381111,17.05691531632991,17.477288522250237,23.03162204643824,9.163339536989298,17.57745122223786,12.669317422246689,19.634449417939976,30.75705768893565,34.21982755188161,1.0,0.012970001
5240,1237668624088695018,191.045111197663,17.3512781712564,0.8500098,0.7166134,0.6499658,0.7702312,0.9997621,0.6499658,111.8126,77.96157,139.1956,140.3717,41.75033,2927493760604465152,QSO,1.282231,0.749993,0.8303232,0.7007496,0.7521578,0.9997253,78.33508,140.3549,139.1675,111.5034,41.78459,0.08068014,1.417392,0.320619,1.788164,0.1927252,0.0568804,1.373024,0.280784,1.264947,0.1651506,15.56185,15.66602,16.12438,15.46175,15.56248,15.66612,16.12444,15.4619,15.56034,15.66612,16.12421,15.46344,6,6,6,6,15.94702,15.9476,15.95326,6,1.3529411764841106,deV,0.8500098,1.788164,-68.18740000000253,0.9070512820513852,exp,0.749993,0.0568804,78.3350799999971,0.0,exp,0.7007496,0.280784,-40.8324999999968,1.4172185430471211,deV,0.7702312,1.417392,-39.62829999999667,0.9112426035505012,exp,0.9997253,0.1651506,41.784590000002936,15.0,20.398794534120466,25.32016624047447,27.35960956515506,31.201734495981537,9.972963796637451,18.01277343689864,11.957594463885505,19.18291076356102,11.570080074814424,18.943778739671178,1.0,0.015430486
5243,1237662226217042151,191.204956312261,40.8017259232943,0.05,0.07555999,0.9999797,0.9384349,0.4998654,0.9999797,44.36629,141.9608,137.2594,106.5728,134.7629,5295241496538404864,QSO,0.8135864,0.3499304,0.9986113,0.2503127,0.1285303,0.5505303,141.7442,143.0221,166.7348,46.60472,133.5144,12.42085,0.5434742,0.1608491,0.0,1.269826,5.171337,0.006282097,27.62502,81.26507,1.305967,19.73756,20.16002,20.96669,19.3287,19.76348,20.15548,20.97154,19.33401,19.83049,20.15549,21.00094,19.33442,6,6,6,6,20.39728,20.39944,20.40049,6,0.858394160583909,exp,0.1285303,81.26507,46.604720000003,0.327102803738928,exp,0.3499304,5.171337,-38.255799999999,0.0022075055186806,exp,0.2503127,27.62502,-13.26520000000164,0.7210803830840191,exp,0.9986113,0.006282097,-36.97789999999805,0.0716783216787114,exp,0.5505303,1.305967,-46.48559999999998,15.0,8.120243845381111,17.05691531632991,0.0,15.0,0.0,15.0,11.957594463885505,19.18291076356102,9.841311590391022,17.94021777513207,1.0,0.032308456
5246,1237671764250787953,191.390818696654,2.47370012246156,0.9690017,0.9999407,0.5670437,0.9064985,0.3205279,0.5670437,-23.34325,-19.37605,18.80768,17.05483,-41.00962,5354954324010358784,QSO,3.825243,0.9997261,0.9997209,0.7015793,0.9875382,0.25013,51.47385,-16.18384,18.79328,-23.41358,-41.00036,0.1328336,0.000422624,0.2401882,3.064871,44.54109,0.2290169,0.3927493,0.177624,2.593107,31.89107,18.64875,18.90856,19.81531,18.35819,18.64961,18.90942,19.81566,18.35817,18.64467,18.90856,19.81267,18.35126,6,6,6,6,19.24739,19.24849,19.27118,6,1.132575757576145,deV,0.9690017,3.064871,-23.34324999999808,0.9537620849095876,exp,0.9997261,0.2290169,51.47385000000213,inf,deV,0.5670437,0.2401882,18.807679999998072,1.2107843137254346,deV,0.9064985,0.000422624,17.054830000000948,0.9971139971141066,exp,0.25013,31.89107,-41.00035999999818,15.0,3.859967799199109,15.48868462494004,17.477288522250237,23.03162204643824,9.163339536989298,17.57745122223786,0.0,15.0,9.841311590391022,17.94021777513207,1.0,0.080133684
5247,1237667782837403700,191.490715239097,22.5348177091713,0.561156,0.9907756,0.9265068,0.6311338,0.3577583,0.9265068,26.52039,70.67387,46.16599,73.55457,164.5797,6742052571278759936,QSO,1.47795,0.9998287,0.3289668,0.9501151,0.7438392,0.4547908,141.7265,73.56269,46.34766,25.91861,163.8071,0.2000774,0.5911484,0.2698317,0.3212893,0.1807883,0.1450085,1.93503,0.201482,0.4581797,0.1362201,16.90965,17.31275,19.29027,16.7327,16.90997,17.31281,19.30738,16.73264,16.90707,17.31275,19.34937,16.75547,6,6,6,6,18.11891,18.1208,18.12403,6,0.7104906937394482,exp,0.7438392,0.4581797,25.918610000000623,0.63085937500021,exp,0.9998287,0.1450085,-38.27350000000297,inf,deV,0.9265068,0.2698317,46.16599000000133,1.1240310077528346,deV,0.6311338,0.5911484,73.55457000000024,1.0026350461133635,deV,0.3577583,0.1807883,-15.420299999997953,15.0,8.120243845381111,17.05691531632991,0.0,15.0,9.163339536989298,17.57745122223786,32.021930169464866,35.36105218708974,0.0,15.0,1.0,0.044386636
5248,1237661849860833330,191.499981935104,43.7741509845359,0.5841618,0.6055332,0.5299008,0.9999343,0.6073528,0.5299008,136.5089,104.9082,110.6022,112.6773,87.34438,7450326080970577920,QSO,1.151041,0.6798871,0.9997176,0.5870628,0.6395023,0.6184216,105.0953,112.6589,110.5977,136.5647,86.50587,0.2528672,0.1484154,9.963712,0.5092981,0.2398983,0.2032571,0.4772519,13.01391,0.4174744,0.2475522,17.75399,17.70263,17.75713,17.80232,17.75381,17.70258,17.75758,17.81763,17.75976,17.70267,17.76501,17.88843,6,6,6,6,17.73969,17.73973,17.74634,6,0.9428934010151367,exp,0.6395023,0.4174744,-43.43529999999737,0.993984962405709,exp,0.6798871,0.2032571,-74.90469999999914,2.2499999998889777,deV,0.5299008,9.963712,-69.39779999999882,1.0311958405546524,deV,0.9999343,0.1484154,-67.32269999999698,0.8222041574730012,exp,0.6184216,0.2475522,86.50587000000087,15.0,3.859967799199109,15.48868462494004,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,32.139663335086794,35.46770304506231,1.0,1.3380713e-05
5253,1237671266034122857,191.510561993064,1.22188216230959,0.09803132,0.9999971,0.9997012,0.9997444,0.9998694,0.9997012,8.340164,-14.77745,-44.28279,-42.95572,77.22836,327803206371403776,GALAXY,0.386207,0.9998555,0.9995962,0.9998402,0.2084112,0.9467005,-14.84569,-43.301,-44.09988,9.047859,92.57712,0.1507503,0.2350532,0.3527274,16.50497,0.184926,0.2467062,0.1041491,0.2081963,30.12966,0.0005932114,17.86634,18.25201,19.51535,17.55346,17.86795,18.25225,19.51689,17.55807,17.87347,18.25201,19.51944,17.56991,6,6,6,6,18.93303,18.93478,18.94556,6,0.6234718826407525,exp,0.2084112,30.12966,9.047858999998423,0.8603351955306455,exp,0.9998555,0.2467062,-14.845690000001923,inf,deV,0.9997012,0.3527274,-44.28278999999748,0.7741935483871771,exp,0.9995962,0.1041491,-43.30099999999948,0.7197568389057842,exp,0.9467005,0.0005932114,-87.42287999999826,15.0,0.0,15.0,0.964727477849492,15.03099128821908,9.972963796637451,18.01277343689864,11.957594463885505,19.18291076356102,30.75705768893565,34.21982755188161,1.0,0.05750993
5254,1237665330391679073,191.576315415515,32.4824068218321,0.4356697,0.7611114,0.3344731,0.0516553,0.09488539,0.3344731,59.60822,107.4785,19.87061,166.7254,75.0134,2223792566392875008,QSO,1.561394,0.7610171,0.0995583,0.3496847,0.7500194,0.05025552,107.3923,167.8631,19.8767,65.05433,72.37225,0.2436248,4.047541,23.38951,0.6944559,19.23512,0.2202929,6.873643,34.3926,0.5916917,14.08959,18.7492,18.94906,19.18299,18.8974,18.75171,18.94898,19.18684,18.89969,18.7657,18.94898,19.20799,18.91312,6,6,6,6,18.97564,18.97624,18.99139,6,0.8459999999999949,exp,0.7500194,0.5916917,65.05432999999903,0.9619047619046266,exp,0.7610171,0.2202929,-72.60770000000048,0.0,exp,0.3496847,34.3926,19.87670000000071,0.847878787878739,exp,0.0995583,6.873643,-12.136899999997697,0.8543256997456211,exp,0.05025552,14.08959,72.37225000000035,15.0,20.80543285307353,25.64889931758771,17.00747647823282,22.677174783416973,9.163339536989298,17.57745122223786,0.0,15.0,32.139663335086794,35.46770304506231,1.0,0.06295913
5258,1237658493358243885,191.947261292828,10.3754528027899,0.1000005,0.5566924,0.2999345,0.9997712,0.8525653,0.2999345,10.70613,73.05313,137.4371,70.04161,41.90915,2014408452754925568,QSO,1.382121,0.6641589,0.9511117,0.1504437,0.1489774,0.760911,72.99577,139.3954,137.4888,10.60725,113.3333,0.1464647,0.2370821,5.722965,3.51386,0.001194908,0.1285625,0.1526936,2.783231,8.925053,17.72206,17.31738,17.37017,17.58407,17.36907,17.31738,17.37019,17.58426,17.37112,17.32441,17.37019,17.59135,17.36943,6,6,6,6,17.49928,17.49936,17.50402,6,0.9739010989011035,exp,0.1489774,8.925053,10.607250000000931,0.983122362869094,exp,0.6641589,0.1285625,72.99577000000136,0.0,exp,0.1504437,2.783231,-42.51120000000083,1.0,0,0.9997712,0.2370821,70.04161000000022,4.694444444436769,deV,0.8525653,0.001194908,41.9091499999995,15.0,0.0,15.0,27.35960956515506,31.201734495981537,9.972963796637451,18.01277343689864,32.021930169464866,35.36105218708974,11.570080074814424,18.943778739671178,1.0,0.02189377
5260,1237667443510607987,191.787658336809,27.6896762271934,0.5526987,0.999683,0.6109711,0.999693,0.05,0.6109711,80.64738,19.7641,108.8035,77.10375,52.43841,6719634633464764416,QSO,2.435727,0.9998407,0.999689,0.38544,0.7059789,0.2641408,19.89069,76.95515,108.9119,80.71976,52.47205,1.447799,1.519452,8.848572,50.69971,0.0,0.255426,1.134233,20.23451,51.6475,84.89687,19.33497,19.29759,19.96644,19.1896,19.33304,19.2979,19.96656,19.18971,19.351,19.2979,19.9664,19.19001,6,6,6,6,19.35223,19.35224,19.35606,6,4.000000000177636,deV,0.5526987,50.69971,80.64738000000216,0.997389033942658,exp,0.9998407,0.255426,19.890690000000177,0.0,exp,0.38544,20.23451,-71.08810000000085,1.1203992514034875,deV,0.999693,1.519452,77.10375000000204,0.7317073170674644,exp,0.2641408,84.89687,52.47204999999667,15.0,20.80543285307353,25.64889931758771,17.477288522250237,23.03162204643824,24.75401770556946,28.94410808036148,32.021930169464866,35.36105218708974,11.570080074814424,18.943778739671178,1.0,0.002671031
