Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
102,J0010-4153,0008-421,-41:53:10.7788843,00:10:52.51756175,-41.88632746786111,2.718823173958333,140.0,3.465e-05,0.0010446,1.44375e-07,2.901666666666667e-07,3.0943381597032744e-07,-0.2101,1.0482,1.0,2015.0,329.683,-73.07,NED (fiducial),1.12,,1.12,,,23.4,R,G ,"ICRF J001052.5-415310 S/X; PKS 0008-42
",J0010-4153,2,18,4,,74.6,21.285211267605632,21.65779810383793
103,J0011+0057,0008+006,+00:57:51.8770044,00:11:30.40320483,0.964410279,2.876680020125,148.0,6.42e-06,0.000196,2.675e-08,5.4444444444444464e-08,6.06593547303233e-08,0.0189,0.196,1.0,2015.0,102.449,-60.31,NED (fiducial),1.4909,,1.49,,1.491,19.8,R,AQ,"ICRF J001130.4+005751 S/X; CGRaBS J0011+0057; NVSS J001130+005751
",J0011+0057,"2,8",-117,3,,2.2,7.447183098591549,8.028731911326197
104,J0011+0823,0009+081,+08:23:55.5861571,00:11:35.26961049,8.398773932527778,2.896956710375,150.0,4.89e-06,0.000118,2.0375e-08,3.2777777777777776e-08,3.8479432210771856e-08,-0.1832,0.1192,1.0,2015.0,106.337,-53.184,NED (fiducial),1.4032,,1.4032,,,18.5,R,AQ,"ICRF J001135.2+082355 S/X; PMN J0011+0823; GALEXASC J001135.24+082355.8
",J0011+0823,"2,8,15",73,3,,1.6,0.0,3.0
105,J0011+0834,0009+082,+08:34:00.3468700,00:11:55.16185900,8.566763019444444,2.979841079166666,158.0,4.867e-05,0.00137,2.0279166666666666e-07,3.805555555555556e-07,4.301563152418236e-07,-0.397,1.408,39.0,2015.0,106.54,-53.043,NED (fiducial),2.2045,,2.2045,,2.2053,20.2,R,AQ,"NVSS J001155+083400
",J0011+0834,5,-179,5,,3.7,7.447183098591549,8.969979715916175
106,J0011+2159,0009+217,+21:59:11.4536900,00:11:45.51971600,21.98651491388889,2.939665483333333,153.0,2.933e-05,0.00107,1.2220833333333332e-07,2.9722222222222224e-07,3.180920535726935e-07,-0.185,1.0731,39.0,2015.0,110.904,-39.957,LITERATURE,,a,,,,19.1,R,V ,"NVSS J001145+215912; GALEXASC J001145.50+215911.5;; z from milliquas (http://quasars.org/milliquas.htm)
",J0011+2159,5,-30,5,,13.8,21.285211267605632,21.86458823546892
107,J0011+2928,0009+291,+29:28:30.6008700,00:11:45.98204800,29.47516690833333,2.941591866666666,155.0,7.067e-05,0.0013,2.944583333333333e-07,3.611111111111111e-07,4.428483538275621e-07,-0.31,1.3532,39.0,2015.0,112.679,-32.606,NED (fiducial),2.6255,,2.625,,2.6256,18.4,R,AQ,"NVSS J001145+292830
",J0011+2928,"5,8",43,4,,3.4,0.0,4.0
109,J0011-1434,0009-148,-14:34:04.6348040,00:11:40.45584973,-14.56795411222222,2.9185660405416662,152.0,8.64e-06,0.00026,3.6e-08,7.222222222222221e-08,8.018763099884887e-08,-0.0024,0.26,1.0,2015.0,84.537,-74.394,LITERATURE,,a,,,,19.8,R,AQ,"ICRF J001140.4-143404 S/X DEF; NVSS J001140-143404; GALEXASC J001140.33-143404.8;; z from milliquas (http://quasars.org/milliquas.htm)
",J0011-1434,8,-86,5,,1.7,4.014084507042253,6.411932191600021
110,J0011-2612,0008-264,-26:12:33.3771340,00:11:01.24673726,-26.209271426111112,2.755194738583333,144.0,2.55e-06,3.6e-05,1.0625e-08,1e-08,1.3815595242455921e-08,-0.1776,0.0383,1.0,2015.0,36.456,-80.927,NED (fiducial),1.096,,1.1,,,19.6,R,AL,"ICRF J001101.2-261233 S/X; PKS 0008-264
",J0011-2612,"2,8",-135,24,,7.6,7.447183098591549,25.1288785285764
111,J0012+0719,0009+070,+07:19:51.2503643,00:12:08.35129792,7.330902878972222,3.0347970746666664,159.0,2.247e-05,0.0006674,9.3625e-08,1.853888888888889e-07,2.073450304242265e-07,-0.259,0.6746,3.0,2015.0,106.093,-54.251,NED (fiducial),1.8,,,,1.5443,21.0,R,AQ,"PMN J0012+0719
",J0012+0719,"5,8",-13,4,,20.0,21.285211267605632,21.65779810383793
112,J0012+3353,0010+336,+33:53:38.4715185,00:12:47.38217291,33.89401986625,3.197425720458333,164.0,1.134e-05,0.0002459,4.725e-08,6.830555555555556e-08,7.876498265147435e-08,-0.1592,0.2474,1.0,2015.0,113.828,-28.294,NED (fiducial),1.68,,1.682,,,20.4,R,AQ,"ICRF J001247.3+335338 S/X; CGRaBS J0012+3353; GALEXASC J001247.44+335341.5
",J0012+3353,2,79,4,,3.1,0.0,4.0
115,J0012-3846,0009-390,-38:46:19.2686600,00:12:15.15063800,-38.77201907222222,3.063127658333333,160.0,4.867e-05,0.00153,2.0279166666666666e-07,4.250000000000001e-07,4.534559296446797e-07,-0.081,1.5308,39.0,2015.0,335.584,-75.767,NED (fiducial),0.0756,,0.05,,,15.0,R,G ,"AT20G J001215-384618
",J0012-3846,5,6,5,,1.5,21.285211267605632,21.86458823546892
116,J0012-3954,0010-401,-39:54:26.0554777,00:12:59.90981802,-39.90723763269445,3.24962424175,165.0,1.04e-05,0.0003203,4.333333333333333e-08,8.897222222222221e-08,9.497881159915885e-08,0.4165,0.3246,1.0,2015.0,332.458,-74.939,,,,,,,18.1,R,AL,"ICRF J001259.9-395426 S/X; PKS 0010-401
",J0012-3954,"2,8",105,3,,5.1,0.0,3.0
117,J0013+1910,0011+189,+19:10:41.9156991,00:13:56.37612424,19.17830991641667,3.4849005176666665,175.0,8.24e-06,0.0002274,3.433333333333333e-08,6.316666666666667e-08,7.100418250059617e-08,-0.0529,0.2275,1.0,2015.0,110.826,-42.81,NED (fiducial),0.473,,0.477,,,18.2,R,AL,"ICRF J001356.3+191041 S/X; GALEX 2689891430032212575
",J0013+1910,"2,8,15",-150,3,,1.6,7.447183098591549,8.028731911326197
123,J0013-0423,0011-046,-04:23:52.2949485,00:13:54.13096120,-4.397859707916667,3.475545671666666,173.0,9.06e-06,0.0001826,3.774999999999999e-08,5.0722222222222224e-08,6.316190959012716e-08,-0.2493,0.1886,1.0,2015.0,99.787,-65.569,NED (fiducial),1.0761,,1.0758,,1.0761,19.9,R,AQ,"ICRF J001354.1-042352 S/X; PKS 0011-046
",J0013-0423,"2,8",149,3,,5.3,4.225352112676056,5.182045973946585
124,J0013-1513,0010-155,-15:13:47.7849831,00:13:20.70179767,-15.229940273083333,3.336257490291666,169.0,8.94e-06,0.0002711,3.725e-08,7.530555555555554e-08,8.344301359375398e-08,0.0705,0.2713,1.0,2015.0,84.351,-75.168,NED (fiducial),1.838,,1.838,,,19.2,R,AQ,"ICRF J001320.7-151347 S/X; CGRaBS J0013-1513; GALEXASC J001320.63-151347.7
",J0013-1513,"2,5,8",92,3,,2.1,0.0,3.0
125,J0014+0854,0011+086,+08:54:02.0474600,00:14:19.74000100,8.90056873888889,3.5822500041666663,178.0,3.067e-05,0.00075,1.277916666666667e-07,2.0833333333333333e-07,2.436032795080646e-07,0.183,0.757,39.0,2015.0,107.635,-52.865,NED (fiducial),0.1632,,0.1633,,0.1633,15.8,R,AL,"TXS 0011+086
",J0014+0854,"5,8",-106,4,,1.9,4.014084507042253,5.666822251463041
127,J0015+0802,0012+077,+08:02:04.2101936,00:15:25.85389641,8.034502831555555,3.857724568374999,187.0,3.526e-05,0.000336,1.4691666666666662e-07,9.333333333333332e-08,1.728408349334653e-07,0.1006,0.5255,1.0,2015.0,107.735,-53.771,,,,,,,    , ,R ,"ICRF J001525.8+080204 S/X; PMN J0015+0801; 1RXS J001523.5+080250
",J0015+0802,5,-19,5,,2.8,21.285211267605632,21.86458823546892
128,J0015+0828,0012+081,+08:28:02.5039900,00:15:08.60073900,8.467362219444444,3.7858364124999992,186.0,2.267e-05,0.00068,9.445833333333333e-08,1.888888888888889e-07,2.1073191400804289e-07,-0.319,0.6907,39.0,2015.0,107.79,-53.334,,1.7134,,1.7134,,1.7134,18.7,R,AQ,"PMN J0015+0828
",J0015+0828,"5,8",14,4,,5.8,21.285211267605632,21.65779810383793
129,J0015+1700,0013+167,+17:00:40.6029300,00:15:39.98683000,17.011278591666667,3.9166117916666665,192.0,3e-05,0.00072,1.25e-07,2.0000000000000002e-07,2.32997072065768e-07,-0.297,0.7363,39.0,2015.0,110.793,-45.016,NED (fiducial),1.72,,1.72,,1.7206,21.0,R,AQ,"NVSS J001539+170040
",J0015+1700,"5,8",0,4,,2.8,21.285211267605632,21.65779810383793
130,J0015+3216,0012+319,+32:16:13.3093056,00:15:06.14742346,32.270363696,3.775614264416666,185.0,9.64e-06,0.0001934,4.0166666666666656e-08,5.372222222222223e-08,6.355725770770092e-08,0.1075,0.1941,1.0,2015.0,114.067,-29.975,,,,,,,15.6,R,G ,"ICRF J001506.1+321613 S/X; 3C 006
",J0015+3216,"2,8",120,3,,1.9,4.225352112676056,5.182045973946585
132,J0015-0034,0012-008,-00:34:59.3386317,00:15:03.39697238,-0.5831496199166667,3.7641540515833327,184.0,1.813e-05,0.0006856,7.554166666666666e-08,1.904444444444445e-07,2.0487810694736625e-07,0.1295,0.6867,3.0,2015.0,103.22,-62.054,NED (fiducial),0.1727,,0.1727,,0.1727,16.6,r,G ,"PKS 0012-008
",J0015-0034,8,-173,5,,3.4,7.447183098591549,8.969979715916175
135,J0016+2440,0013+243,+24:40:14.6974600,00:16:03.61695500,24.670749294444445,4.015070645833333,197.0,3.4e-05,0.00128,1.4166666666666665e-07,3.555555555555556e-07,3.781436100240448e-07,-0.068,1.2804,39.0,2015.0,112.788,-37.503,,1.3969,,,,1.3969,16.6,R,AL,"NVSS J001603+244015; GALEXASC J001603.56+244014.2
",J0016+2440,5,-135,5,,7.3,7.447183098591549,8.969979715916175
136,J0016+2510,0014+248,+25:10:29.5735300,00:16:39.80145900,25.174881536111112,4.1658394125,203.0,6.8e-05,0.00157,2.833333333333333e-07,4.361111111111111e-07,5.059094664565628e-07,-0.312,1.6072,39.0,2015.0,113.066,-37.03,NED (fiducial),1.3,,1.2615,,1.2616,18.0,R,AQ,"NVSS J001639+251030
",J0016+2510,8,66,5,,7.6,0.0,5.0
137,J0016-0015,0013-005,-00:15:12.4454125,00:16:11.08855044,-0.2534570590277777,4.0462022935,200.0,2.98e-06,5.88e-05,1.2416666666666664e-08,1.6333333333333334e-08,2.05170263907982e-08,-0.1033,0.0592,1.0,2015.0,103.999,-61.822,NED (fiducial),1.5764,,1.5764,,1.5765,19.7,R,AQ,"ICRF J001611.0-001512 S/X DEF; PMN J0016-0015
",J0016-0015,"2,8",-162,8,,2.2,7.447183098591549,10.929800368897302
138,J0016-1430,0013-147,-14:30:11.1100200,00:16:19.95780500,-14.503086116666667,4.083157520833333,202.0,2.533e-05,0.0009,1.0554166666666665e-07,2.5e-07,2.7007488634796825e-07,-0.159,0.9023,39.0,2015.0,88.241,-74.957,NED (fiducial),0.7683,,0.7683,,,17.3,R,AQ,"PKS 0013-14
",J0016-1430,"5,8",-34,4,,3.5,21.285211267605632,21.65779810383793
139,J0016-2343,0013-240,-23:43:52.1996030,00:16:05.73866094,-23.73116655638889,4.023911087249999,198.0,1.946e-05,0.000609,8.108333333333334e-08,1.6916666666666665e-07,1.847350634621736e-07,-0.4072,0.6204,1.0,2015.0,54.048,-81.331,NED (fiducial),0.064,,0.0679,,,15.1,R,G ,"ICRF J001605.7-234352 S/X; NVSS J001605-234351; GALEXASC J001605.55-234349.0
",J0016-2343,"2,8",152,3,,8.2,4.225352112676056,5.182045973946585
140,J0017+0827,0015+081,+08:27:55.6878200,00:17:41.45443800,8.465468838888889,4.422726825,211.0,2.733e-05,0.00098,1.13875e-07,2.722222222222222e-07,2.9460384414108744e-07,-0.42,0.997,39.0,2015.0,108.818,-53.479,NED (fiducial),0.6784,,0.678,,0.6784,18.4,R,AQ,"1RXS J001740.9+082756; PMN J0017+0827
",J0017+0827,5,-94,5,,6.3,4.014084507042253,6.411932191600021
141,J0017+1451,0015+145,+14:51:01.8797061,00:17:36.90383788,14.850522140583331,4.403765991166666,210.0,1.888e-05,0.0004824,7.866666666666668e-08,1.34e-07,1.5407119527969472e-07,0.1225,0.4841,1.0,2015.0,110.851,-47.226,NED (fiducial),0.3026,,0.3027,,0.3026,17.1,R,AL,"ICRF J001736.9+145101 S/X; NVSS J001736+145102; 87GB 001501.8+143409
",J0017+1451,"2,8",-141,3,,3.0,7.447183098591549,8.028731911326197
144,J0017-0512,0015-054,-05:12:41.7681960,00:17:35.81719790,-5.2116022766666665,4.399238324583333,209.0,1.057e-05,0.0001343,4.404166666666666e-08,3.730555555555556e-08,5.757924058439044e-08,0.1498,0.1618,1.0,2015.0,101.239,-66.647,NED (fiducial),0.227,,0.226,,,17.6,R,AQ,"ICRF J001735.8-051241 S/X; CGRaBS J0017-0512; GALEXASC J001735.81-051240.7
",J0017-0512,"2,8,15",-123,3,,1.1,7.447183098591549,8.028731911326197
145,J0017-0650,0014-071,-06:50:33.4338600,00:17:09.37710700,-6.842620516666666,4.289071279166666,207.0,2.933e-05,0.00117,1.2220833333333332e-07,3.25e-07,3.4691191515145255e-07,-0.097,1.1709,39.0,2015.0,99.515,-68.142,LITERATURE,,a,,,,18.3,R,G ,"AT20G J001709-065033;; z from milliquas (http://quasars.org/milliquas.htm)
",J0017-0650,5,17,5,,4.5,21.285211267605632,21.86458823546892
146,J0017-2748,0015-280,-27:48:21.5741135,00:17:59.00598790,-27.80599280930556,4.495858282916666,214.0,1.181e-05,0.000407,4.9208333333333336e-08,1.1305555555555557e-07,1.21144963594212e-07,-0.0154,0.407,1.0,2015.0,25.791,-82.55,NED (fiducial),1.1687,,1.16,,,17.8,R,AQ,"ICRF J001759.0-274821 S/X; 2QZ J001759.0-274822
",J0017-2748,"2,8",24,3,,4.3,21.285211267605632,21.495586028452585
147,J0018+0415,0016+039,+04:15:44.3097626,00:18:37.69810852,4.262308267388889,4.657075452166666,221.0,8.1e-06,0.0002647,3.375e-08,7.352777777777778e-08,8.086473011102585e-08,-0.0045,0.2647,3.0,2015.0,107.523,-57.625,NED (fiducial),2.6993,,2.6993,,2.6993,19.7,R,AQ,"PMN J0018+0416; SDSS J001837.69+041544.2
",J0018+0415,"5,8",-161,4,,4.0,7.447183098591549,8.453433391465719
148,J0018+2921,0015+290,+29:21:24.1974400,00:18:12.42337400,29.35672151111111,4.551764058333332,217.0,4.333e-05,0.00079,1.8054166666666666e-07,2.1944444444444445e-07,2.700318171920832e-07,-0.562,0.8753,39.0,2015.0,114.3,-32.957,LITERATURE,,a,,,,17.6,R,V ,"NVSS J001812+292127;; z from milliquas (http://quasars.org/milliquas.htm)
",J0018+2921,"5,8",30,4,,3.1,21.285211267605632,21.65779810383793
149,J0018+2947,,+29:47:31.164,00:18:27.7896,29.79199,4.61579,,,,,,,,,,,,,,,,,,,,,,,J0018+2947,8,51,5,,15.8,0.0,5.0
151,J0019+1457,,+14:57:37.966,00:19:33.1997,14.96054611111111,4.888332083333332,,,,,,,,,,,,,,,,,,,,,,,J0019+1457,8,-133,5,,2.6,7.447183098591549,8.969979715916175
152,J0019+2021,0017+200,+20:21:45.6446105,00:19:37.85449305,20.362679058472224,4.907727054374999,233.0,2.18e-06,3.07e-05,9.083333333333332e-09,8.527777777777779e-09,1.2051565487817489e-08,0.0286,0.0311,1.0,2015.0,112.899,-41.889,NED (fiducial),0.858,,,,0.0268,19.7,R,AL,"ICRF J001937.8+202145 S/X DEF; PKS 0017+200
",J0019+2021,"2,5,8,24,43",-69,4,,1.2,4.014084507042253,5.666822251463041
153,J0019+2233,0016+222,+22:33:32.6408500,00:19:27.33866700,22.55906690277778,4.863911112499999,229.0,2.2e-05,0.00085,9.166666666666665e-08,2.361111111111111e-07,2.5082771898863e-07,-0.101,0.8506,39.0,2015.0,113.319,-39.715,,,,,,,    , ,I ,"NVSS J001927+223332; GALEXMSC J001927.33+223333.5
",J0019+2233,8,-173,5,,1.4,7.447183098591549,8.969979715916175
154,J0019+2602,0017+257,+26:02:52.2772462,00:19:39.78059143,26.04785479061111,4.915752464291666,234.0,5.44e-06,0.0001157,2.266666666666666e-08,3.2138888888888887e-08,3.804753985555875e-08,-0.1176,0.1162,1.0,2015.0,114.072,-36.277,NED (fiducial),0.284,,0.284,,,15.0,R,A1,"ICRF J001939.7+260252 S/X; JVAS J0019+2602
",J0019+2602,"2,8",176,3,,5.0,4.225352112676056,5.182045973946585
155,J0019+2956,0017+296,+29:56:01.9220259,00:19:37.79034361,29.933867229416663,4.907459765041666,232.0,3.854e-05,0.0007268,1.605833333333333e-07,2.018888888888889e-07,2.452042782376856e-07,-0.3798,0.7651,1.0,2015.0,114.766,-32.433,NED (fiducial),0.0244,,0.0247,,,13.9,R,G ,"ICRF J001937.7+295601 S/X; NGC 0076
",J0019+2956,"2,8",-87,3,,8.6,4.014084507042253,5.011274731011726
159,J0019-2205,0016-223,-22:05:27.9375768,00:19:22.82810549,-22.09109377133333,4.845117106208333,227.0,8.25e-06,0.0002612,3.4375e-08,7.255555555555556e-08,7.923902029297008e-08,-0.4331,0.2667,1.0,2015.0,65.863,-81.146,NED (fiducial),0.6559,,,,,19.9,R,AQ,"ICRF J001922.8-220527 S/X; PMN J0019-2205; GALEXASC J001922.77-220528.2
",J0019-2205,"2,5,8",42,3,,6.4,0.0,3.0
160,J0019-2952,,-29:52:55.640,00:19:24.8217,-29.882122222222225,4.853423749999998,,,,,,,,,,,,,,,,,,,,,,,J0019-2952,5,26,5,,10.1,21.285211267605632,21.86458823546892
161,J0019-3031,0017-307,-30:31:19.3490280,00:19:42.67529268,-30.522041396666665,4.9278137195,236.0,7.07e-06,0.0002148,2.9458333333333334e-08,5.966666666666667e-08,6.483882375538329e-08,-0.1324,0.2152,1.0,2015.0,5.025,-82.27,NED (fiducial),2.677,,2.677,,,19.6,R,AQ,"ICRF J001942.6-303119 S/X; PKS 0017-307
",J0019-3031,"2,8",-24,3,,4.5,21.285211267605632,21.495586028452585
162,J0020+0323,,+03:23:58.080,00:20:50.2476,3.399466666666666,5.209364999999999,,,,,,,,,,,,,,,,,,,,,,,J0020+0323,8,155,5,,46.1,4.225352112676056,6.546266147667387
163,J0020+1026,0017+101,+10:26:08.0624900,00:20:22.56892000,10.435572913888889,5.0940371666666655,243.0,5.6e-05,0.00165,2.333333333333333e-07,4.583333333333333e-07,5.125696789768683e-07,-0.072,1.6514,39.0,2015.0,110.555,-51.688,NED (fiducial),0.5,,1.7297,,1.7298,20.0,R,AQ,"NVSS J002022+102607
",J0020+1026,"5,8",168,4,,3.4,4.225352112676056,5.818384696468256
167,J0020-3330,0017-337,-33:30:04.6810800,00:20:09.95156200,-33.5013003,5.041464841666666,242.0,0.00022067,0.00787,9.194583333333332e-07,2.186111111111111e-06,2.316663268376043e-06,-0.835,8.212,39.0,2015.0,347.654,-80.724,,,,,,,    , ,R ,"PMN J0020-3330
",J0020-3330,5,-61,5,,6.1,4.014084507042253,6.411932191600021
168,J0021+2325,0019+231,+23:25:57.3446100,00:21:56.25215300,23.432595725,5.484383970833333,254.0,3.533e-05,0.00105,1.4720833333333337e-07,2.9166666666666664e-07,3.214230354649812e-07,-0.04,1.0502,39.0,2015.0,114.223,-38.94,NED (fiducial),1.2,,1.3944,,1.3944,19.6,R,AQ,"NVSS J002156+232558; GALEXASC J002156.20+232557.7
",J0021+2325,5,64,5,,4.9,0.0,5.0
172,J0022+0014,0019-000,+00:14:56.1630395,00:22:25.42584644,0.2489341776388889,5.6059410268333325,259.0,1.948e-05,0.0006018,8.116666666666667e-08,1.6716666666666666e-07,1.8582948599034184e-07,-0.1902,0.6051,1.0,2015.0,107.462,-61.748,NED (fiducial),0.306,,0.306,,0.306,18.1,R,G ,"ICRF J002225.4+001456 S/X; 4C +00.02
",J0022+0014,2,171,4,,6.3,4.225352112676056,5.818384696468256
173,J0022+0147,0020+015,+01:47:02.4264373,00:22:38.22511536,1.7840073436944444,5.659271313999999,262.0,7.4e-06,0.0001974,3.083333333333333e-08,5.4833333333333335e-08,6.290045697791203e-08,0.0613,0.1976,3.0,2015.0,108.301,-60.267,NED (fiducial),1.1919,,,,1.192,19.3,R,V ,"PMN J0022+0147; GALEXASC J002238.22+014702.5
",J0022+0147,"5,8",-148,4,,1.5,7.447183098591549,8.453433391465719
174,J0022+0608,0019+058,+06:08:04.2689202,00:22:32.44121084,6.1345191445000005,5.635171711833332,260.0,2.19e-06,3.37e-05,9.125e-09,9.361111111111113e-09,1.3036301457574304e-08,-0.0543,0.0342,1.0,2015.0,110.008,-56.01,NED (fiducial),2.86,,2.86,,,19.1,R,AL,"ICRF J002232.4+060804 S/X; JVAS J0022+0608
",J0022+0608,"2,8,15,24",-52,4,,0.5,4.014084507042253,5.666822251463041
177,J0023+0552,,+05:52:30.576,00:23:42.9703,5.87516,5.929042916666666,,,,,,,,,,,,,,,,,,,,,,,J0023+0552,5,-116,5,,2.4,7.447183098591549,8.969979715916175
178,J0023+2539,0020+253,+25:39:17.8814400,00:23:23.00942300,25.654967066666664,5.845872595833334,274.0,4.067e-05,0.00083,1.6945833333333332e-07,2.305555555555556e-07,2.765669146320862e-07,-0.182,0.8402,39.0,2015.0,115.033,-36.786,,,,,,,19.0,R,V ,"NVSS J002323+253918
",J0023+2539,8,174,5,,2.8,4.225352112676056,6.546266147667387
179,J0023+2734,0020+272,+27:34:31.1733600,00:23:14.53805400,27.57532593333333,5.810575225,270.0,0.00014067,0.00212,5.861249999999999e-07,5.888888888888889e-07,7.853120505312347e-07,0.187,2.2112,39.0,2015.0,115.312,-34.879,,,,,,,20.4,R,V ,"NVSS J002314+273431;; G?
",J0023+2734,8,77,5,,3.4,0.0,5.0
183,J0024+2439,0021+243,+24:39:26.2294930,00:24:27.33054415,24.657285970277776,6.113877267291667,285.0,1.14e-05,0.0002254,4.75e-08,6.261111111111113e-08,7.605068838033868e-08,0.0243,0.2255,1.0,2015.0,115.167,-37.807,NED (fiducial),1.444,,1.444,,,19.2,R,AQ,"ICRF J002427.3+243926 S/X; CGRaBS J0024+2439
",J0024+2439,"2,8",124,3,,1.9,4.225352112676056,5.182045973946585
187,J0024-0412,0022-044,-04:12:01.5490533,00:24:45.98320247,-4.200430292583333,6.1915966769583335,288.0,8.17e-06,0.0002233,3.4041666666666665e-08,6.202777777777779e-08,7.071112511973346e-08,0.0223,0.2233,1.0,2015.0,106.253,-66.205,NED (fiducial),1.9545,,1.9545,,1.9545,18.8,R,AQ,"ICRF J002445.9-041201 S/X; PKS 0022-044
",J0024-0412,"2,8",86,3,,2.8,0.0,3.0
188,J0024-0811,0021-084,-08:11:10.0494540,00:24:00.67275146,-8.186124848333334,6.002803131083333,280.0,1.083e-05,0.0003426,4.5125e-08,9.516666666666669e-08,1.051269489930229e-07,0.3549,0.3484,1.0,2015.0,102.744,-69.976,NED (fiducial),2.0709,,2.0711,,2.0709,19.4,R,AQ,"ICRF J002400.6-081110 S/X; AT20G J002400-081109
",J0024-0811,"2,8",-180,3,,4.7,0.0,3.0
189,J0025+0837,0023+083,+08:37:11.4007470,00:25:54.25930966,8.619833540833334,6.476080456916666,298.0,1.734e-05,0.0005347,7.225e-08,1.485277777777778e-07,1.648129347569459e-07,-0.251,0.5396,3.0,2015.0,112.226,-53.72,NED (fiducial),0.8143,,0.8141,,0.8143,18.0,R,AQ,"87GB 002318.2+082045
",J0025+0837,"5,8",-64,4,,1.5,4.014084507042253,5.666822251463041
190,J0025+1817,,+18:17:12.086,00:25:04.6969,18.286690555555555,6.2695704166666655,,,,,,,,,,,,,,,,,,,,,,,J0025+1817,"5,8",3,4,,2.1,21.285211267605632,21.65779810383793
193,J0025-2227,0022-227,-22:27:47.5964258,00:25:24.24740654,-22.46322122938889,6.351030860583333,289.0,7.45e-06,0.0002454,3.1041666666666665e-08,6.816666666666666e-08,7.395676329704224e-08,0.1123,0.2457,1.0,2015.0,69.82,-82.474,NED (fiducial),0.834,,0.834,,,18.7,R,AQ,"ICRF J002524.2-222747 S/X; CGRaBS J0025-2227
",J0025-2227,"2,8",36,3,,4.3,0.0,3.0
194,J0025-2602,0023-263,-26:02:12.6141092,00:25:49.15629900,-26.03683725255556,6.454817912499999,294.0,2.336e-05,0.0006586,9.733333333333333e-08,1.8294444444444448e-07,2.027734609595597e-07,0.3679,0.6711,1.0,2015.0,42.275,-84.17,NED (fiducial),0.3216,,0.322,,,18.1,R,AL,"ICRF J002549.1-260212 S/X; PKS 0023-26
",J0025-2602,"2,5,8",134,3,,6.0,4.225352112676056,5.182045973946585
195,J0025-3718,0023-375,-37:18:09.7251700,00:25:31.93948900,-37.30270143611111,6.3830812041666665,291.0,0.00017667,0.00668,7.361249999999999e-07,1.855555555555556e-06,1.9457521866993308e-06,-0.585,6.8004,39.0,2015.0,329.559,-78.452,,,,,,,    , ,I ,"PMN J0025-3718; NVSS J002531-371810
",J0025-3718,5,17,5,,16.2,21.285211267605632,21.86458823546892
198,J0026-1112,0024-114,-11:12:52.4255643,00:26:51.44312777,-11.21456265675,6.714346365708333,304.0,2.757e-05,0.0007713,1.1487499999999997e-07,2.1425e-07,2.4207476927144175e-07,-0.061,0.7718,1.0,2015.0,101.796,-73.07,NED (fiducial),1.1183,,1.115,,1.1182,18.4,R,AQ,"ICRF J002651.4-111252 S/X; SDSS J002651.44-111252.4
",J0026-1112,8,94,5,,2.7,0.0,5.0
199,J0026-3512,0023-354,-35:12:48.7924027,00:26:16.38710106,-35.21355344519445,6.568279587749999,299.0,1.245e-05,0.000365,5.187499999999999e-08,1.013888888888889e-07,1.0989070742518117e-07,-0.1093,0.3655,1.0,2015.0,335.001,-80.292,NED (fiducial),1.996,,1.996,,,19.7,R,AQ,"ICRF J002616.3-351248 S/X; NVSS J002616-351248
",J0026-3512,8,-26,5,,19.0,21.285211267605632,21.86458823546892
200,J0027+0929,0024+092,+09:29:57.7636262,00:27:05.79368078,9.499378785055557,6.774140336583333,307.0,8.54e-06,0.0002124,3.558333333333333e-08,5.900000000000001e-08,6.864901025861978e-08,0.0601,0.2126,1.0,2015.0,112.95,-52.9,,1.4436,,1.4436,,1.4436,18.8,R,AQ,"ICRF J002705.7+092957 S/X; JVAS J0027+0929; GALEXASC J002705.84+092957.8
",J0027+0929,2,60,4,,9.4,0.0,4.0
201,J0027+2241,0024+224,+22:41:58.0682722,00:27:15.37152875,22.69946340894445,6.814048036458333,309.0,9.21e-06,0.0001639,3.8375e-08,4.552777777777778e-08,5.7672508504838894e-08,-0.0696,0.1645,1.0,2015.0,115.663,-39.831,NED (fiducial),1.119,,1.108,,,15.6,R,AQ,"ICRF J002715.3+224158 S/X; JVAS J0027+2241
",J0027+2241,"2,8",84,3,,3.6,0.0,3.0
202,J0027+2830,0024+282,+28:30:27.0947000,00:27:00.58151800,28.507526305555555,6.752422991666665,305.0,0.00011,0.00267,4.583333333333333e-07,7.416666666666667e-07,8.439709898893341e-07,0.099,2.6754,39.0,2015.0,116.453,-34.057,,,,,,,20.5,R,V ,"NVSS J002700+283027
",J0027+2830,5,144,5,,45.3,4.225352112676056,6.546266147667387
